Time,Elapsed[s],Voltage[V]
14:51:52,46.075,3.736125
14:51:52,46.095,3.736125
14:51:53,46.114,3.736125
14:51:53,46.135,3.736125
14:51:53,46.154,3.736125
14:51:53,46.174,3.7398751
14:51:53,46.193,3.7398751
14:51:53,46.214,3.7398751
14:51:53,46.233,3.7398751
14:51:53,46.253,3.7438126
14:51:53,46.273,3.7438126
14:51:53,46.292,3.7398751
14:51:53,46.312,3.736125
14:51:53,46.331,3.736125
14:51:53,46.352,3.736125
14:51:53,46.371,3.736125
14:51:53,46.391,3.736125
14:51:53,46.411,3.736125
14:51:53,46.431,3.736125
14:51:53,46.450,3.736125
14:51:53,46.471,3.736125
14:51:53,46.490,3.7398751
14:51:53,46.510,3.7398751
14:51:53,46.529,3.7398751
14:51:53,46.550,3.7398751
14:51:53,46.569,3.7398751
14:51:53,46.588,3.7398751
14:51:53,46.609,3.7438126
14:51:53,46.628,3.7438126
14:51:53,46.648,3.7438126
14:51:53,46.668,3.7438126
14:51:53,46.688,3.736125
14:51:53,46.707,3.736125
14:51:53,46.727,3.736125
14:51:53,46.747,3.736125
14:51:53,46.767,3.736125
14:51:53,46.786,3.736125
14:51:53,46.807,3.736125
14:51:53,46.826,3.7398751
14:51:53,46.845,3.7398751
14:51:53,46.865,3.7398751
14:51:53,46.885,3.7398751
14:51:53,46.905,3.7398751
14:51:53,46.924,3.7398751
14:51:53,46.945,3.7398751
14:51:53,46.964,3.7475626
14:51:53,46.984,3.7475626
14:51:53,47.004,3.7475626
14:51:53,47.024,3.7438126
14:51:53,47.043,3.736125
14:51:53,47.063,3.736125
14:51:53,47.083,3.736125
14:51:53,47.102,3.736125
14:51:54,47.122,3.736125
14:51:54,47.142,3.7398751
14:51:54,47.162,3.7398751
14:51:54,47.181,3.7398751
14:51:54,47.202,3.7398751
14:51:54,47.221,3.7398751
14:51:54,47.241,3.7398751
14:51:54,47.260,3.7398751
14:51:54,47.281,3.7438126
14:51:54,47.300,3.7398751
14:51:54,47.320,3.7475626
14:51:54,47.340,3.7475626
14:51:54,47.360,3.7475626
14:51:54,47.379,3.7475626
14:51:54,47.399,3.7438126
14:51:54,47.419,3.736125
14:51:54,47.438,3.736125
14:51:54,47.458,3.736125
14:51:54,47.478,3.736125
14:51:54,47.498,3.7398751
14:51:54,47.517,3.7398751
14:51:54,47.538,3.7398751
14:51:54,47.557,3.7398751
14:51:54,47.577,3.7398751
14:51:54,47.596,3.7438126
14:51:54,47.617,3.7438126
14:51:54,47.636,3.7438126
14:51:54,47.655,3.7438126
14:51:54,47.676,3.7475626
14:51:54,47.695,3.7475626
14:51:54,47.715,3.7513125
14:51:54,47.735,3.7475626
14:51:54,47.755,3.7475626
14:51:54,47.774,3.736125
14:51:54,47.794,3.7398751
14:51:54,47.814,3.7398751
14:51:54,47.834,3.7398751
14:51:54,47.853,3.7398751
14:51:54,47.874,3.7398751
14:51:54,47.893,3.7398751
14:51:54,47.912,3.7438126
14:51:54,47.933,3.7438126
14:51:54,47.952,3.7438126
14:51:54,47.972,3.7438126
14:51:54,47.991,3.7475626
14:51:54,48.012,3.7475626
14:51:54,48.031,3.7438126
14:51:54,48.051,3.7475626
14:51:54,48.071,3.7513125
14:51:54,48.091,3.7513125
14:51:55,48.110,3.7475626
14:51:55,48.130,3.7438126
14:51:55,48.150,3.7398751
14:51:55,48.169,3.7398751
14:51:55,48.189,3.7398751
14:51:55,48.209,3.7398751
14:51:55,48.229,3.7438126
14:51:55,48.248,3.7438126
14:51:55,48.269,3.7438126
14:51:55,48.288,3.7438126
14:51:55,48.308,3.7475626
14:51:55,48.327,3.7475626
14:51:55,48.348,3.7438126
14:51:55,48.367,3.7475626
14:51:55,48.387,3.7475626
14:51:55,48.407,3.7475626
14:51:55,48.427,3.7513125
14:51:55,48.446,3.7513125
14:51:55,48.466,3.7513125
14:51:55,48.486,3.7475626
14:51:55,48.505,3.7398751
14:51:55,48.525,3.7398751
14:51:55,48.545,3.7398751
14:51:55,48.565,3.7398751
14:51:55,48.584,3.7398751
14:51:55,48.605,3.7398751
14:51:55,48.624,3.7438126
14:51:55,48.644,3.7438126
14:51:55,48.664,3.7438126
14:51:55,48.684,3.7438126
14:51:55,48.703,3.7438126
14:51:55,48.722,3.7438126
14:51:55,48.743,3.7438126
14:51:55,48.762,3.7438126
14:51:55,48.782,3.7475626
14:51:55,48.802,3.7513125
14:51:55,48.822,3.7513125
14:51:55,48.841,3.7475626
14:51:55,48.861,3.7398751
14:51:55,48.881,3.736125
14:51:55,48.901,3.7398751
14:51:55,48.920,3.7398751
14:51:55,48.941,3.7398751
14:51:55,48.960,3.7398751
14:51:55,48.979,3.7398751
14:51:55,49.000,3.7398751
14:51:55,49.019,3.7398751
14:51:55,49.039,3.7398751
14:51:55,49.058,3.7438126
14:51:55,49.079,3.7438126
14:51:55,49.098,3.7438126
14:51:56,49.118,3.7438126
14:51:56,49.138,3.7475626
14:51:56,49.158,3.7475626
14:51:56,49.177,3.7475626
14:51:56,49.198,3.7475626
14:51:56,49.217,3.7438126
14:51:56,49.236,3.736125
14:51:56,49.256,3.736125
14:51:56,49.276,3.736125
14:51:56,49.296,3.736125
14:51:56,49.315,3.7398751
14:51:56,49.336,3.7398751
14:51:56,49.355,3.7398751
14:51:56,49.375,3.7398751
14:51:56,49.394,3.7398751
14:51:56,49.415,3.7398751
14:51:56,49.434,3.7398751
14:51:56,49.454,3.7398751
14:51:56,49.474,3.7398751
14:51:56,49.494,3.7398751
14:51:56,49.513,3.7475626
14:51:56,49.533,3.7475626
14:51:56,49.553,3.7438126
14:51:56,49.572,3.7438126
14:51:56,49.592,3.736125
14:51:56,49.612,3.736125
14:51:56,49.632,3.736125
14:51:56,49.651,3.736125
14:51:56,49.672,3.736125
14:51:56,49.691,3.736125
14:51:56,49.711,3.736125
14:51:56,49.731,3.736125
14:51:56,49.751,3.7398751
14:51:56,49.770,3.7398751
14:51:56,49.789,3.7398751
14:51:56,49.810,3.7398751
14:51:56,49.829,3.7398751
14:51:56,49.849,3.7398751
14:51:56,49.869,3.7438126
14:51:56,49.889,3.7475626
14:51:56,49.908,3.7438126
14:51:56,49.929,3.7438126
14:51:56,49.948,3.736125
14:51:56,49.968,3.736125
14:51:56,49.987,3.736125
14:51:56,50.008,3.736125
14:51:56,50.027,3.736125
14:51:56,50.046,3.736125
14:51:56,50.067,3.736125
14:51:56,50.086,3.736125
14:51:56,50.106,3.7398751
14:51:57,50.125,3.7398751
14:51:57,50.146,3.7398751
14:51:57,50.165,3.7398751
14:51:57,50.185,3.7398751
14:51:57,50.205,3.7398751
14:51:57,50.225,3.7398751
14:51:57,50.244,3.7475626
14:51:57,50.265,3.7475626
14:51:57,50.284,3.7438126
14:51:57,50.304,3.7438126
14:51:57,50.323,3.736125
14:51:57,50.343,3.736125
14:51:57,50.363,3.736125
14:51:57,50.382,3.736125
14:51:57,50.403,3.736125
14:51:57,50.422,3.736125
14:51:57,50.442,3.736125
14:51:57,50.462,3.736125
14:51:57,50.482,3.736125
14:51:57,50.501,3.7398751
14:51:57,50.521,3.7398751
14:51:57,50.541,3.736125
14:51:57,50.561,3.7398751
14:51:57,50.580,3.7398751
14:51:57,50.600,3.7398751
14:51:57,50.620,3.7438126
14:51:57,50.639,3.7438126
14:51:57,50.659,3.7438126
14:51:57,50.679,3.736125
14:51:57,50.699,3.736125
14:51:57,50.718,3.736125
14:51:57,50.739,3.736125
14:51:57,50.758,3.736125
14:51:57,50.778,3.736125
14:51:57,50.798,3.736125
14:51:57,50.818,3.736125
14:51:57,50.837,3.736125
14:51:57,50.856,3.736125
14:51:57,50.877,3.736125
14:51:57,50.896,3.736125
14:51:57,50.916,3.736125
14:51:57,50.936,3.736125
14:51:57,50.956,3.7398751
14:51:57,50.975,3.7398751
14:51:57,50.996,3.7438126
14:51:57,51.015,3.7398751
14:51:57,51.035,3.7398751
14:51:57,51.054,3.736125
14:51:57,51.075,3.736125
14:51:57,51.094,3.736125
14:51:58,51.113,3.736125
14:51:58,51.134,3.736125
14:51:58,51.153,3.736125
14:51:58,51.173,3.736125
14:51:58,51.193,3.736125
14:51:58,51.213,3.736125
14:51:58,51.232,3.736125
14:51:58,51.252,3.736125
14:51:58,51.272,3.736125
14:51:58,51.292,3.736125
14:51:58,51.311,3.736125
14:51:58,51.332,3.7398751
14:51:58,51.351,3.7438126
14:51:58,51.371,3.7398751
14:51:58,51.390,3.7398751
14:51:58,51.410,3.736125
14:51:58,51.430,3.7323751
14:51:58,51.449,3.7323751
14:51:58,51.470,3.7323751
14:51:58,51.489,3.736125
14:51:58,51.509,3.736125
14:51:58,51.529,3.736125
14:51:58,51.549,3.736125
14:51:58,51.568,3.736125
14:51:58,51.588,3.736125
14:51:58,51.608,3.736125
14:51:58,51.628,3.736125
14:51:58,51.647,3.736125
14:51:58,51.667,3.736125
14:51:58,51.687,3.7398751
14:51:58,51.706,3.7398751
14:51:58,51.727,3.7398751
14:51:58,51.746,3.7398751
14:51:58,51.766,3.736125
14:51:58,51.785,3.7323751
14:51:58,51.806,3.7323751
14:51:58,51.825,3.7323751
14:51:58,51.845,3.736125
14:51:58,51.865,3.736125
14:51:58,51.885,3.736125
14:51:58,51.904,3.736125
14:51:58,51.923,3.736125
14:51:58,51.944,3.736125
14:51:58,51.963,3.736125
14:51:58,51.983,3.736125
14:51:58,52.003,3.736125
14:51:58,52.023,3.736125
14:51:58,52.042,3.736125
14:51:58,52.063,3.7398751
14:51:58,52.082,3.7398751
14:51:58,52.102,3.7398751
14:51:59,52.121,3.7398751
14:51:59,52.142,3.7323751
14:51:59,52.161,3.7323751
14:51:59,52.180,3.7323751
14:51:59,52.201,3.7323751
14:51:59,52.220,3.736125
14:51:59,52.240,3.736125
14:51:59,52.260,3.736125
14:51:59,52.280,3.736125
14:51:59,52.299,3.736125
14:51:59,52.319,3.736125
14:51:59,52.339,3.736125
14:51:59,52.359,3.736125
14:51:59,52.378,3.736125
14:51:59,52.399,3.736125
14:51:59,52.418,3.7398751
14:51:59,52.438,3.7398751
14:51:59,52.458,3.7398751
14:51:59,52.477,3.7398751
14:51:59,52.497,3.736125
14:51:59,52.516,3.7323751
14:51:59,52.537,3.7323751
14:51:59,52.556,3.7323751
14:51:59,52.576,3.736125
14:51:59,52.596,3.736125
14:51:59,52.616,3.736125
14:51:59,52.635,3.736125
14:51:59,52.655,3.736125
14:51:59,52.675,3.736125
14:51:59,52.695,3.736125
14:51:59,52.714,3.736125
14:51:59,52.734,3.736125
14:51:59,52.754,3.736125
14:51:59,52.773,3.736125
14:51:59,52.794,3.7398751
14:51:59,52.813,3.7398751
14:51:59,52.833,3.7398751
14:51:59,52.852,3.7398751
14:51:59,52.873,3.7323751
14:51:59,52.892,3.7323751
14:51:59,52.912,3.736125
14:51:59,52.932,3.7323751
14:51:59,52.952,3.736125
14:51:59,52.971,3.736125
14:51:59,52.992,3.736125
14:51:59,53.011,3.736125
14:51:59,53.030,3.736125
14:51:59,53.050,3.736125
14:51:59,53.070,3.736125
14:51:59,53.090,3.736125
14:52:00,53.109,3.736125
14:52:00,53.130,3.736125
14:52:00,53.149,3.7398751
14:52:00,53.169,3.7398751
14:52:00,53.188,3.7398751
14:52:00,53.209,3.7398751
14:52:00,53.228,3.736125
14:52:00,53.248,3.7323751
14:52:00,53.268,3.7323751
14:52:00,53.287,3.7323751
14:52:00,53.307,3.7323751
14:52:00,53.327,3.736125
14:52:00,53.347,3.736125
14:52:00,53.366,3.736125
14:52:00,53.386,3.736125
14:52:00,53.406,3.736125
14:52:00,53.426,3.736125
14:52:00,53.445,3.736125
14:52:00,53.466,3.736125
14:52:00,53.485,3.736125
14:52:00,53.505,3.7398751
14:52:00,53.525,3.7398751
14:52:00,53.544,3.7398751
14:52:00,53.564,3.7398751
14:52:00,53.583,3.736125
14:52:00,53.604,3.7323751
14:52:00,53.623,3.7323751
14:52:00,53.643,3.736125
14:52:00,53.663,3.736125
14:52:00,53.683,3.736125
14:52:00,53.702,3.736125
14:52:00,53.723,3.736125
14:52:00,53.742,3.736125
14:52:00,53.762,3.736125
14:52:00,53.781,3.736125
14:52:00,53.801,3.736125
14:52:00,53.821,3.736125
14:52:00,53.840,3.7398751
14:52:00,53.861,3.7398751
14:52:00,53.880,3.7398751
14:52:00,53.900,3.7438126
14:52:00,53.919,3.7438126
14:52:00,53.940,3.7398751
14:52:00,53.959,3.736125
14:52:00,53.979,3.736125
14:52:00,53.999,3.736125
14:52:00,54.019,3.736125
14:52:00,54.038,3.736125
14:52:00,54.059,3.736125
14:52:00,54.078,3.736125
14:52:00,54.097,3.736125
14:52:01,54.117,3.736125
14:52:01,54.137,3.7398751
14:52:01,54.157,3.7398751
14:52:01,54.176,3.736125
14:52:01,54.197,3.7398751
14:52:01,54.216,3.7398751
14:52:01,54.236,3.7398751
14:52:01,54.256,3.7438126
14:52:01,54.276,3.7438126
14:52:01,54.295,3.7438126
14:52:01,54.315,3.7398751
14:52:01,54.335,3.736125
14:52:01,54.354,3.736125
14:52:01,54.374,3.736125
14:52:01,54.394,3.736125
14:52:01,54.414,3.736125
14:52:01,54.433,3.736125
14:52:01,54.453,3.736125
14:52:01,54.473,3.736125
14:52:01,54.493,3.7398751
14:52:01,54.512,3.7398751
14:52:01,54.533,3.7398751
14:52:01,54.552,3.7398751
14:52:01,54.572,3.7398751
14:52:01,54.592,3.7398751
14:52:01,54.611,3.7438126
14:52:01,54.631,3.7475626
14:52:01,54.650,3.7438126
14:52:01,54.671,3.7438126
14:52:01,54.690,3.736125
14:52:01,54.710,3.736125
14:52:01,54.730,3.736125
14:52:01,54.750,3.736125
14:52:01,54.769,3.736125
14:52:01,54.790,3.736125
14:52:01,54.809,3.736125
14:52:01,54.829,3.7398751
14:52:01,54.848,3.7398751
14:52:01,54.868,3.7398751
14:52:01,54.888,3.7398751
14:52:01,54.907,3.7398751
14:52:01,54.928,3.7398751
14:52:01,54.947,3.7398751
14:52:01,54.967,3.7438126
14:52:01,54.987,3.7475626
14:52:01,55.007,3.7475626
14:52:01,55.026,3.7438126
14:52:01,55.046,3.736125
14:52:01,55.066,3.736125
14:52:01,55.086,3.736125
14:52:02,55.105,3.736125
14:52:02,55.126,3.736125
14:52:02,55.145,3.736125
14:52:02,55.164,3.7398751
14:52:02,55.184,3.7398751
14:52:02,55.204,3.7398751
14:52:02,55.224,3.7398751
14:52:02,55.243,3.7398751
14:52:02,55.264,3.7398751
14:52:02,55.283,3.7398751
14:52:02,55.303,3.7398751
14:52:02,55.323,3.7438126
14:52:02,55.343,3.7475626
14:52:02,55.362,3.7475626
14:52:02,55.382,3.7438126
14:52:02,55.402,3.7398751
14:52:02,55.421,3.736125
14:52:02,55.441,3.736125
14:52:02,55.461,3.736125
14:52:02,55.481,3.736125
14:52:02,55.500,3.736125
14:52:02,55.521,3.736125
14:52:02,55.540,3.7398751
14:52:02,55.560,3.7398751
14:52:02,55.579,3.7398751
14:52:02,55.600,3.7398751
14:52:02,55.619,3.7398751
14:52:02,55.639,3.7398751
14:52:02,55.659,3.7398751
14:52:02,55.678,3.7398751
14:52:02,55.698,3.7438126
14:52:02,55.717,3.7475626
14:52:02,55.738,3.7438126
14:52:02,55.757,3.7438126
14:52:02,55.777,3.736125
14:52:02,55.797,3.736125
14:52:02,55.817,3.736125
14:52:02,55.836,3.736125
14:52:02,55.857,3.736125
14:52:02,55.876,3.736125
14:52:02,55.896,3.736125
14:52:02,55.915,3.736125
14:52:02,55.936,3.736125
14:52:02,55.955,3.7398751
14:52:02,55.974,3.7398751
14:52:02,55.995,3.736125
14:52:02,56.014,3.7398751
14:52:02,56.034,3.7398751
14:52:02,56.054,3.7398751
14:52:02,56.074,3.7438126
14:52:02,56.093,3.7438126
14:52:03,56.113,3.7438126
14:52:03,56.133,3.7398751
14:52:03,56.153,3.736125
14:52:03,56.172,3.7323751
14:52:03,56.193,3.736125
14:52:03,56.212,3.736125
14:52:03,56.231,3.736125
14:52:03,56.252,3.736125
14:52:03,56.271,3.736125
14:52:03,56.291,3.736125
14:52:03,56.310,3.736125
14:52:03,56.331,3.736125
14:52:03,56.350,3.736125
14:52:03,56.370,3.736125
14:52:03,56.390,3.736125
14:52:03,56.410,3.736125
14:52:03,56.429,3.7398751
14:52:03,56.449,3.7438126
14:52:03,56.469,3.7398751
14:52:03,56.488,3.7398751
14:52:03,56.508,3.736125
14:52:03,56.528,3.736125
14:52:03,56.548,3.736125
14:52:03,56.567,3.736125
14:52:03,56.588,3.736125
14:52:03,56.607,3.736125
14:52:03,56.627,3.736125
14:52:03,56.646,3.736125
14:52:03,56.667,3.736125
14:52:03,56.686,3.736125
14:52:03,56.706,3.736125
14:52:03,56.726,3.736125
14:52:03,56.745,3.736125
14:52:03,56.765,3.736125
14:52:03,56.785,3.7398751
14:52:03,56.805,3.7398751
14:52:03,56.824,3.7438126
14:52:03,56.844,3.7398751
14:52:03,56.864,3.736125
14:52:03,56.884,3.7323751
14:52:03,56.903,3.7323751
14:52:03,56.924,3.7323751
14:52:03,56.943,3.736125
14:52:03,56.963,3.736125
14:52:03,56.982,3.736125
14:52:03,57.003,3.736125
14:52:03,57.022,3.736125
14:52:03,57.041,3.736125
14:52:03,57.062,3.736125
14:52:03,57.081,3.736125
14:52:03,57.101,3.736125
14:52:04,57.121,3.736125
14:52:04,57.141,3.736125
14:52:04,57.160,3.7398751
14:52:04,57.180,3.7398751
14:52:04,57.200,3.7398751
14:52:04,57.220,3.7398751
14:52:04,57.239,3.736125
14:52:04,57.260,3.7323751
14:52:04,57.279,3.7323751
14:52:04,57.298,3.7323751
14:52:04,57.319,3.736125
14:52:04,57.338,3.736125
14:52:04,57.358,3.736125
14:52:04,57.377,3.736125
14:52:04,57.398,3.736125
14:52:04,57.417,3.736125
14:52:04,57.437,3.736125
14:52:04,57.457,3.736125
14:52:04,57.477,3.736125
14:52:04,57.496,3.736125
14:52:04,57.517,3.7398751
14:52:04,57.536,3.7398751
14:52:04,57.555,3.7398751
14:52:04,57.575,3.7398751
14:52:04,57.595,3.736125
14:52:04,57.615,3.7323751
14:52:04,57.634,3.7323751
14:52:04,57.655,3.7323751
14:52:04,57.674,3.736125
14:52:04,57.694,3.736125
14:52:04,57.713,3.736125
14:52:04,57.734,3.736125
14:52:04,57.753,3.736125
14:52:04,57.773,3.736125
14:52:04,57.793,3.736125
14:52:04,57.812,3.736125
14:52:04,57.832,3.736125
14:52:04,57.852,3.736125
14:52:04,57.872,3.736125
14:52:04,57.891,3.7398751
14:52:04,57.911,3.7398751
14:52:04,57.931,3.7398751
14:52:04,57.951,3.7398751
14:52:04,57.970,3.736125
14:52:04,57.991,3.7323751
14:52:04,58.010,3.736125
14:52:04,58.030,3.736125
14:52:04,58.050,3.736125
14:52:04,58.070,3.736125
14:52:04,58.089,3.736125
14:52:05,58.108,3.736125
14:52:05,58.129,3.736125
14:52:05,58.148,3.736125
14:52:05,58.168,3.736125
14:52:05,58.188,3.736125
14:52:05,58.208,3.736125
14:52:05,58.227,3.736125
14:52:05,58.247,3.7398751
14:52:05,58.267,3.7398751
14:52:05,58.287,3.7398751
14:52:05,58.306,3.7398751
14:52:05,58.327,3.7398751
14:52:05,58.346,3.7323751
14:52:05,58.365,3.736125
14:52:05,58.386,3.736125
14:52:05,58.405,3.736125
14:52:05,58.425,3.736125
14:52:05,58.444,3.736125
14:52:05,58.465,3.736125
14:52:05,58.484,3.736125
14:52:05,58.504,3.736125
14:52:05,58.524,3.736125
14:52:05,58.544,3.736125
14:52:05,58.563,3.736125
14:52:05,58.584,3.736125
14:52:05,58.603,3.736125
14:52:05,58.622,3.7398751
14:52:05,58.642,3.7438126
14:52:05,58.662,3.7398751
14:52:05,58.682,3.7398751
14:52:05,58.701,3.736125
14:52:05,58.722,3.7323751
14:52:05,58.741,3.736125
14:52:05,58.761,3.736125
14:52:05,58.781,3.736125
14:52:05,58.801,3.736125
14:52:05,58.820,3.736125
14:52:05,58.840,3.736125
14:52:05,58.860,3.736125
14:52:05,58.880,3.736125
14:52:05,58.899,3.736125
14:52:05,58.919,3.736125
14:52:05,58.939,3.736125
14:52:05,58.958,3.736125
14:52:05,58.978,3.7398751
14:52:05,58.998,3.7438126
14:52:05,59.018,3.7438126
14:52:05,59.037,3.7438126
14:52:05,59.058,3.7398751
14:52:05,59.077,3.736125
14:52:05,59.097,3.736125
14:52:06,59.117,3.736125
14:52:06,59.137,3.736125
14:52:06,59.156,3.736125
14:52:06,59.175,3.736125
14:52:06,59.196,3.736125
14:52:06,59.215,3.736125
14:52:06,59.235,3.7398751
14:52:06,59.255,3.7398751
14:52:06,59.275,3.7398751
14:52:06,59.294,3.7398751
14:52:06,59.315,3.7398751
14:52:06,59.334,3.7398751
14:52:06,59.354,3.7438126
14:52:06,59.373,3.7475626
14:52:06,59.394,3.7438126
14:52:06,59.413,3.7438126
14:52:06,59.432,3.736125
14:52:06,59.453,3.736125
14:52:06,59.472,3.736125
14:52:06,59.492,3.736125
14:52:06,59.511,3.736125
14:52:06,59.532,3.736125
14:52:06,59.551,3.736125
14:52:06,59.571,3.736125
14:52:06,59.591,3.736125
14:52:06,59.611,3.7398751
14:52:06,59.630,3.7398751
14:52:06,59.651,3.7398751
14:52:06,59.670,3.7398751
14:52:06,59.689,3.7398751
14:52:06,59.709,3.7398751
14:52:06,59.729,3.7475626
14:52:06,59.749,3.7475626
14:52:06,59.768,3.7438126
14:52:06,59.789,3.7398751
14:52:06,59.808,3.736125
14:52:06,59.828,3.736125
14:52:06,59.848,3.736125
14:52:06,59.868,3.736125
14:52:06,59.887,3.736125
14:52:06,59.907,3.736125
14:52:06,59.927,3.736125
14:52:06,59.947,3.736125
14:52:06,59.966,3.7398751
14:52:06,59.986,3.7398751
14:52:06,60.006,3.7398751
14:52:06,60.025,3.7398751
14:52:06,60.046,3.7398751
14:52:06,60.065,3.7398751
14:52:06,60.085,3.7438126
14:52:07,60.104,3.7438126
14:52:07,60.125,3.7438126
14:52:07,60.144,3.7438126
14:52:07,60.164,3.736125
14:52:07,60.184,3.736125
14:52:07,60.204,3.736125
14:52:07,60.223,3.736125
14:52:07,60.242,3.736125
14:52:07,60.263,3.736125
14:52:07,60.282,3.736125
14:52:07,60.302,3.7398751
14:52:07,60.322,3.7398751
14:52:07,60.342,3.7398751
14:52:07,60.361,3.7398751
14:52:07,60.382,3.7398751
14:52:07,60.401,3.7398751
14:52:07,60.421,3.7398751
14:52:07,60.440,3.7438126
14:52:07,60.461,3.7475626
14:52:07,60.480,3.7438126
14:52:07,60.499,3.7438126
14:52:07,60.520,3.736125
14:52:07,60.539,3.736125
14:52:07,60.559,3.736125
14:52:07,60.579,3.736125
14:52:07,60.599,3.736125
14:52:07,60.618,3.736125
14:52:07,60.638,3.736125
14:52:07,60.658,3.736125
14:52:07,60.678,3.736125
14:52:07,60.697,3.736125
14:52:07,60.718,3.736125
14:52:07,60.737,3.736125
14:52:07,60.756,3.7398751
14:52:07,60.776,3.7398751
14:52:07,60.796,3.7398751
14:52:07,60.816,3.7438126
14:52:07,60.835,3.7438126
14:52:07,60.856,3.7438126
14:52:07,60.875,3.736125
14:52:07,60.895,3.736125
14:52:07,60.915,3.736125
14:52:07,60.935,3.736125
14:52:07,60.954,3.736125
14:52:07,60.974,3.736125
14:52:07,60.994,3.736125
14:52:07,61.014,3.736125
14:52:07,61.033,3.736125
14:52:07,61.053,3.736125
14:52:07,61.073,3.736125
14:52:07,61.092,3.736125
14:52:08,61.113,3.7398751
14:52:08,61.132,3.7398751
14:52:08,61.152,3.7398751
14:52:08,61.171,3.7438126
14:52:08,61.192,3.7438126
14:52:08,61.211,3.7438126
14:52:08,61.231,3.7398751
14:52:08,61.251,3.736125
14:52:08,61.271,3.736125
14:52:08,61.290,3.736125
14:52:08,61.310,3.736125
14:52:08,61.330,3.736125
14:52:08,61.349,3.736125
14:52:08,61.369,3.736125
14:52:08,61.389,3.736125
14:52:08,61.409,3.736125
14:52:08,61.428,3.736125
14:52:08,61.449,3.7398751
14:52:08,61.468,3.7398751
14:52:08,61.488,3.7398751
14:52:08,61.507,3.7398751
14:52:08,61.528,3.7398751
14:52:08,61.547,3.7438126
14:52:08,61.566,3.7438126
14:52:08,61.587,3.7438126
14:52:08,61.606,3.7398751
14:52:08,61.626,3.736125
14:52:08,61.646,3.736125
14:52:08,61.666,3.736125
14:52:08,61.685,3.736125
14:52:08,61.705,3.736125
14:52:08,61.725,3.736125
14:52:08,61.745,3.736125
14:52:08,61.764,3.736125
14:52:08,61.785,3.736125
14:52:08,61.804,3.736125
14:52:08,61.824,3.7398751
14:52:08,61.844,3.7398751
14:52:08,61.863,3.7398751
14:52:08,61.883,3.7398751
14:52:08,61.902,3.7438126
14:52:08,61.923,3.7438126
14:52:08,61.942,3.7438126
14:52:08,61.962,3.7438126
14:52:08,61.982,3.7398751
14:52:08,62.002,3.7398751
14:52:08,62.021,3.736125
14:52:08,62.041,3.7323751
14:52:08,62.061,3.736125
14:52:08,62.081,3.736125
14:52:09,62.100,3.736125
14:52:09,62.120,3.736125
14:52:09,62.140,3.736125
14:52:09,62.159,3.736125
14:52:09,62.180,3.736125
14:52:09,62.199,3.7398751
14:52:09,62.219,3.736125
14:52:09,62.238,3.736125
14:52:09,62.259,3.7398751
14:52:09,62.278,3.7398751
14:52:09,62.298,3.7398751
14:52:09,62.318,3.7438126
14:52:09,62.338,3.7438126
14:52:09,62.357,3.7398751
14:52:09,62.377,3.7398751
14:52:09,62.397,3.7398751
14:52:09,62.416,3.7398751
14:52:09,62.436,3.736125
14:52:09,62.456,3.736125
14:52:09,62.476,3.7323751
14:52:09,62.495,3.7286251
14:52:09,62.516,3.7286251
14:52:09,62.535,3.7323751
14:52:09,62.555,3.7323751
14:52:09,62.575,3.7323751
14:52:09,62.595,3.736125
14:52:09,62.614,3.736125
14:52:09,62.633,3.736125
14:52:09,62.654,3.736125
14:52:09,62.673,3.736125
14:52:09,62.693,3.736125
14:52:09,62.713,3.736125
14:52:09,62.733,3.736125
14:52:09,62.752,3.7398751
14:52:09,62.772,3.7398751
14:52:09,62.792,3.7398751
14:52:09,62.812,3.7398751
14:52:09,62.831,3.736125
14:52:09,62.852,3.736125
14:52:09,62.871,3.736125
14:52:09,62.891,3.736125
14:52:09,62.911,3.736125
14:52:09,62.930,3.736125
14:52:09,62.950,3.736125
14:52:09,62.969,3.736125
14:52:09,62.990,3.736125
14:52:09,63.009,3.736125
14:52:09,63.029,3.736125
14:52:09,63.049,3.736125
14:52:09,63.069,3.736125
14:52:09,63.088,3.736125
14:52:10,63.109,3.7398751
14:52:10,63.128,3.7398751
14:52:10,63.148,3.7438126
14:52:10,63.167,3.7398751
14:52:10,63.187,3.7398751
14:52:10,63.207,3.736125
14:52:10,63.226,3.736125
14:52:10,63.247,3.736125
14:52:10,63.266,3.736125
14:52:10,63.286,3.736125
14:52:10,63.305,3.736125
14:52:10,63.326,3.736125
14:52:10,63.345,3.736125
14:52:10,63.365,3.736125
14:52:10,63.385,3.736125
14:52:10,63.405,3.736125
14:52:10,63.424,3.736125
14:52:10,63.444,3.736125
14:52:10,63.464,3.736125
14:52:10,63.483,3.7398751
14:52:10,63.503,3.7438126
14:52:10,63.523,3.7398751
14:52:10,63.543,3.7398751
14:52:10,63.562,3.736125
14:52:10,63.583,3.736125
14:52:10,63.602,3.736125
14:52:10,63.622,3.736125
14:52:10,63.642,3.736125
14:52:10,63.662,3.736125
14:52:10,63.681,3.736125
14:52:10,63.700,3.736125
14:52:10,63.721,3.736125
14:52:10,63.740,3.736125
14:52:10,63.760,3.736125
14:52:10,63.780,3.736125
14:52:10,63.800,3.736125
14:52:10,63.819,3.736125
14:52:10,63.840,3.7398751
14:52:10,63.859,3.7398751
14:52:10,63.879,3.7438126
